lagoslakeid,sampledate,chla,lake_year
6554,7/17/2018,4.2,6554_2018
6554,7/31/2018,NA,6554_2018
6554,8/14/2018,11.7,6554_2018
6554,8/29/2018,6.6,6554_2018
6554,9/11/2018,6.1,6554_2018
6554,9/24/2018,3.2,6554_2018
6554,10/2/2018,3.6,6554_2018
6560,6/23/2001,11,6560_2001
6560,7/7/2001,5.1,6560_2001
6560,7/21/2001,2.29,6560_2001
6560,8/7/2001,5.98,6560_2001
6560,8/18/2001,4.87,6560_2001
6560,9/1/2001,3,6560_2001
6560,9/15/2001,2.49,6560_2001
6560,6/22/2002,5.06,6560_2002
6560,7/6/2002,4.42,6560_2002
6560,7/20/2002,4.08,6560_2002
6560,8/11/2002,7.43,6560_2002
6560,8/25/2002,4.41,6560_2002
6560,9/7/2002,4.71,6560_2002
6560,9/22/2002,1.1,6560_2002
6560,6/8/2003,4.12,6560_2003
6560,6/28/2003,4.37,6560_2003
6560,7/12/2003,8.11,6560_2003
6560,7/30/2003,23.31,6560_2003
6560,8/8/2003,18.58,6560_2003
6560,8/23/2003,4.67,6560_2003
6560,9/7/2003,3.14,6560_2003
6560,9/21/2003,5.96,6560_2003
6560,6/19/2004,3.64,6560_2004
6560,7/5/2004,3.7,6560_2004
6560,7/20/2004,2.8,6560_2004
6560,7/31/2004,10,6560_2004
6560,8/17/2004,5.8,6560_2004
6560,8/28/2004,6.9,6560_2004
6560,6/25/2005,1.01,6560_2005
6560,7/9/2005,4.53,6560_2005
6560,7/26/2005,5.07,6560_2005
6560,8/9/2005,4.26,6560_2005
6560,8/21/2005,2.07,6560_2005
6560,9/4/2005,2.2,6560_2005
6560,9/20/2005,2.08,6560_2005
6560,5/29/2006,0.31,6560_2006
6560,6/11/2006,0.77,6560_2006
6560,6/24/2006,1.04,6560_2006
6560,7/8/2006,0.45,6560_2006
6560,7/23/2006,0.67,6560_2006
6560,8/5/2006,0.25,6560_2006
6560,8/20/2006,0.56,6560_2006
6560,9/2/2006,0.45,6560_2006
6560,7/12/2007,1.43,6560_2007
6560,7/24/2007,0.64,6560_2007
6560,8/7/2007,0.36,6560_2007
6560,8/20/2007,0.38,6560_2007
6560,9/4/2007,0.47,6560_2007
6560,9/16/2007,0.41,6560_2007
6560,9/30/2007,0.4,6560_2007
6560,6/30/2008,0.8,6560_2008
6560,7/15/2008,1.23,6560_2008
6560,8/4/2008,0.63,6560_2008
6560,8/19/2008,0.85,6560_2008
6560,8/27/2008,0.22,6560_2008
6560,9/7/2008,0.36,6560_2008
6560,9/21/2008,0.41,6560_2008
6560,6/13/2009,1.98,6560_2009
6560,6/29/2009,0.7,6560_2009
6560,7/13/2009,0.3,6560_2009
6560,7/27/2009,0.98,6560_2009
6560,8/18/2009,0.5,6560_2009
6560,8/30/2009,0.7,6560_2009
6560,9/20/2009,0.7,6560_2009
6560,6/12/2010,0.2,6560_2010
6560,6/27/2010,1.4,6560_2010
6560,7/18/2010,0.9,6560_2010
6560,8/4/2010,3.3,6560_2010
6560,8/15/2010,0.4,6560_2010
6560,8/29/2010,0.1,6560_2010
6560,9/11/2010,0.3,6560_2010
6560,9/19/2010,0.4,6560_2010
6560,6/12/2011,1.4,6560_2011
6560,6/19/2011,1.5,6560_2011
6560,7/10/2011,1,6560_2011
6560,8/2/2011,0.6,6560_2011
6560,8/13/2011,0.6,6560_2011
6560,8/21/2011,0.7,6560_2011
6560,9/11/2011,0.9,6560_2011
6560,9/24/2011,0.4,6560_2011
6562,6/12/2005,2.02,6562_2005
6562,6/27/2005,0.05,6562_2005
6562,7/17/2005,0.47,6562_2005
6562,7/31/2005,2.25,6562_2005
6562,8/16/2005,4.09,6562_2005
6562,9/5/2005,1.06,6562_2005
6562,9/18/2005,7.15,6562_2005
6562,6/25/2006,3.03,6562_2006
6562,7/7/2006,2.29,6562_2006
6562,7/23/2006,1.35,6562_2006
6562,8/6/2006,1.22,6562_2006
6562,8/20/2006,1.27,6562_2006
6562,9/4/2006,10.62,6562_2006
6562,9/16/2006,11.95,6562_2006
6562,9/29/2006,6.36,6562_2006
6562,7/8/2007,0.62,6562_2007
6562,7/22/2007,3.13,6562_2007
6562,7/29/2007,1.85,6562_2007
6562,8/5/2007,1.54,6562_2007
6562,8/11/2007,3.66,6562_2007
6562,8/19/2007,3.04,6562_2007
6562,9/2/2007,0.64,6562_2007
6562,9/16/2007,12.55,6562_2007
6562,6/7/2008,6.51,6562_2008
6562,7/1/2008,15.78,6562_2008
6562,7/28/2008,5.09,6562_2008
6562,8/2/2008,4.97,6562_2008
6562,8/13/2008,7.11,6562_2008
6562,8/30/2008,15.22,6562_2008
6562,9/6/2008,11.3,6562_2008
6562,9/30/2008,12.27,6562_2008
6562,7/6/2009,2.24,6562_2009
6562,7/16/2009,5.61,6562_2009
6562,8/1/2009,2.71,6562_2009
6562,8/10/2009,0.5,6562_2009
6562,8/19/2009,1.4,6562_2009
6562,8/31/2009,4.9,6562_2009
6562,9/15/2009,28.2,6562_2009
6562,9/25/2009,26.56,6562_2009
6562,6/16/2010,0.5,6562_2010
6562,6/29/2010,2.7,6562_2010
6562,7/15/2010,3.3,6562_2010
6562,7/27/2010,3.5,6562_2010
6562,8/10/2010,0.3,6562_2010
6562,8/24/2010,4.1,6562_2010
6562,9/7/2010,2.6,6562_2010
6562,9/20/2010,3.7,6562_2010
6562,6/7/2011,2.2,6562_2011
6562,6/21/2011,1.8,6562_2011
6562,7/5/2011,0.8,6562_2011
6562,7/19/2011,0.3,6562_2011
6562,8/2/2011,0.3,6562_2011
6562,8/16/2011,0.9,6562_2011
6562,8/31/2011,0.1,6562_2011
6562,9/17/2011,5.5,6562_2011
6562,6/23/2014,1.2,6562_2014
6562,7/16/2014,0.2,6562_2014
6562,7/30/2014,0.2,6562_2014
6562,8/11/2014,0.2,6562_2014
6562,8/25/2014,0.8,6562_2014
6562,9/10/2014,0.6,6562_2014
6562,9/20/2014,1.1,6562_2014
6562,10/14/2014,0.7,6562_2014
6562,6/21/2015,0.7,6562_2015
6562,7/5/2015,1.2,6562_2015
6562,7/21/2015,0.2,6562_2015
6562,8/3/2015,1.2,6562_2015
6562,8/17/2015,1,6562_2015
6562,8/29/2015,1.2,6562_2015
6562,9/21/2015,0.9,6562_2015
6562,6/7/2016,0.7,6562_2016
6562,6/20/2016,0.6,6562_2016
6562,7/5/2016,0.6,6562_2016
6562,7/19/2016,0.9,6562_2016
6562,8/2/2016,0.8,6562_2016
6562,8/15/2016,0.3,6562_2016
6562,8/29/2016,1,6562_2016
6562,9/12/2016,0.8,6562_2016
6562,6/17/2017,0.1,6562_2017
6562,7/4/2017,1.5,6562_2017
6562,7/16/2017,2,6562_2017
6562,7/31/2017,0.9,6562_2017
6562,8/14/2017,0.9,6562_2017
6562,8/30/2017,0.2,6562_2017
6562,9/17/2017,1.3,6562_2017
6562,10/1/2017,1.1,6562_2017
6562,6/10/2018,1.2,6562_2018
6562,6/25/2018,1.4,6562_2018
6562,7/17/2018,1.4,6562_2018
6562,7/30/2018,1.1,6562_2018
6562,8/13/2018,1.6,6562_2018
6562,8/26/2018,0.1,6562_2018
6562,9/16/2018,1.3,6562_2018
6562,9/30/2018,0.4,6562_2018
6922,6/28/2003,2.49,6922_2003
6922,7/13/2003,8.1,6922_2003
6922,7/27/2003,4.98,6922_2003
6922,8/8/2003,13.86,6922_2003
6922,8/24/2003,28.52,6922_2003
6922,9/7/2003,22.47,6922_2003
6922,9/21/2003,30.7,6922_2003
6922,6/5/2004,0.52,6922_2004
6922,6/20/2004,5.42,6922_2004
6922,7/6/2004,2.8,6922_2004
6922,7/18/2004,14.5,6922_2004
6922,8/1/2004,32.1,6922_2004
6922,8/15/2004,13,6922_2004
6922,8/28/2004,12.3,6922_2004
6922,9/12/2004,3.7,6922_2004
6922,6/5/2005,11.12,6922_2005
6922,6/20/2005,11.29,6922_2005
6922,7/4/2005,1.35,6922_2005
6922,7/18/2005,9.11,6922_2005
6922,8/1/2005,18.94,6922_2005
6922,8/15/2005,1.27,6922_2005
6922,9/5/2005,53.7,6922_2005
6922,9/18/2005,19.99,6922_2005
6922,7/22/2007,23.46,6922_2007
6922,8/5/2007,9.69,6922_2007
6922,8/18/2007,14.99,6922_2007
6922,9/3/2007,23.86,6922_2007
6922,9/16/2007,35.7,6922_2007
6922,9/30/2007,26.92,6922_2007
6922,6/10/2008,2.7,6922_2008
6922,6/23/2008,5.51,6922_2008
6922,7/7/2008,4.68,6922_2008
6922,7/29/2008,5.09,6922_2008
6922,8/17/2008,6.97,6922_2008
6922,9/2/2008,12.37,6922_2008
6922,9/16/2008,26.18,6922_2008
6922,9/28/2008,40.98,6922_2008
6922,6/7/2009,4.7,6922_2009
6922,6/21/2009,16.9,6922_2009
6922,7/19/2009,7.96,6922_2009
6922,8/3/2009,23.93,6922_2009
6922,8/17/2009,5.9,6922_2009
6922,8/31/2009,19.1,6922_2009
6922,9/14/2009,19.1,6922_2009
6922,5/31/2010,2.8,6922_2010
6922,6/14/2010,0.4,6922_2010
6922,7/5/2010,1.8,6922_2010
6922,7/12/2010,2.1,6922_2010
6922,8/1/2010,24.5,6922_2010
6922,8/16/2010,23.7,6922_2010
6922,8/29/2010,14.9,6922_2010
6922,9/16/2010,16.6,6922_2010
6922,6/2/2013,7.5,6922_2013
6922,6/16/2013,8.2,6922_2013
6922,6/30/2013,11.9,6922_2013
6922,7/15/2013,27.6,6922_2013
6922,7/28/2013,NA,6922_2013
6922,8/17/2013,73.8,6922_2013
6922,8/30/2013,13.8,6922_2013
6922,9/17/2013,34.5,6922_2013
6922,6/8/2014,10,6922_2014
6922,6/22/2014,7.5,6922_2014
6922,7/7/2014,10.9,6922_2014
6922,7/21/2014,10.7,6922_2014
6922,8/3/2014,22.5,6922_2014
6922,8/17/2014,12.5,6922_2014
6922,9/14/2014,50.8,6922_2014
6922,9/28/2014,31,6922_2014
6922,5/30/2015,13,6922_2015
6922,6/14/2015,4.3,6922_2015
6922,6/29/2015,13.8,6922_2015
6922,7/13/2015,8.1,6922_2015
6922,7/26/2015,10.1,6922_2015
6922,8/10/2015,14.1,6922_2015
6922,8/23/2015,13.9,6922_2015
6922,9/6/2015,13.7,6922_2015
6922,6/11/2017,6.4,6922_2017
6922,6/26/2017,6.7,6922_2017
6922,7/9/2017,10.2,6922_2017
6922,7/23/2017,28.7,6922_2017
6922,8/4/2017,28.2,6922_2017
6922,8/20/2017,64.2,6922_2017
6922,9/4/2017,12.6,6922_2017
6922,9/18/2017,14.5,6922_2017
6922,6/10/2018,12.8,6922_2018
6922,6/24/2018,12.1,6922_2018
6922,7/8/2018,18.5,6922_2018
6922,7/22/2018,19.9,6922_2018
6922,8/5/2018,6.9,6922_2018
6922,8/20/2018,127.7,6922_2018
6922,9/2/2018,22.7,6922_2018
6922,9/16/2018,4.1,6922_2018
6944,6/25/2007,10.03,6944_2007
6944,7/9/2007,0.1,6944_2007
6944,7/23/2007,9.66,6944_2007
6944,8/7/2007,0.59,6944_2007
6944,8/20/2007,55.76,6944_2007
6944,9/4/2007,77.96,6944_2007
6944,9/17/2007,0.1,6944_2007
6944,6/16/2008,6.51,6944_2008
6944,6/30/2008,46,6944_2008
6944,7/14/2008,8.02,6944_2008
6944,7/28/2008,83.84,6944_2008
6944,8/11/2008,49.36,6944_2008
6944,8/25/2008,12.54,6944_2008
6944,9/8/2008,39.63,6944_2008
6944,9/22/2008,28.82,6944_2008
6944,6/8/2010,0.1,6944_2010
6944,6/21/2010,2.6,6944_2010
6944,7/5/2010,17.5,6944_2010
6944,7/19/2010,21.7,6944_2010
6944,8/2/2010,20.7,6944_2010
6944,8/16/2010,30.9,6944_2010
6944,8/30/2010,22.9,6944_2010
6944,9/13/2010,6.5,6944_2010
6944,6/6/2011,6.3,6944_2011
6944,6/20/2011,18.1,6944_2011
6944,7/5/2011,7.6,6944_2011
6944,7/18/2011,26.7,6944_2011
6944,8/1/2011,92.8,6944_2011
6944,8/15/2011,66.1,6944_2011
6944,9/4/2011,15,6944_2011
6944,9/12/2011,24.1,6944_2011
6944,6/2/2014,5.4,6944_2014
6944,6/16/2014,11.1,6944_2014
6944,6/30/2014,44.1,6944_2014
6944,7/14/2014,19,6944_2014
6944,7/28/2014,38.6,6944_2014
6944,8/11/2014,9.4,6944_2014
6944,8/25/2014,11.7,6944_2014
6944,9/8/2014,7.8,6944_2014
6944,5/26/2015,2.2,6944_2015
6944,6/8/2015,15.3,6944_2015
6944,6/23/2015,9.8,6944_2015
6944,7/6/2015,20.2,6944_2015
6944,7/20/2015,10.9,6944_2015
6944,8/3/2015,30.8,6944_2015
6944,8/18/2015,26.5,6944_2015
6944,9/1/2015,27.4,6944_2015
6944,6/6/2016,4,6944_2016
6944,6/20/2016,10.8,6944_2016
6944,7/5/2016,12.4,6944_2016
6944,7/18/2016,6.5,6944_2016
6944,8/1/2016,14,6944_2016
6944,8/15/2016,2.3,6944_2016
6944,8/29/2016,11.9,6944_2016
6944,9/12/2016,21,6944_2016
6944,5/29/2017,0.8,6944_2017
6944,6/12/2017,1.3,6944_2017
6944,6/26/2017,1.9,6944_2017
6944,7/10/2017,5.5,6944_2017
6944,7/24/2017,4.7,6944_2017
6944,8/7/2017,11.1,6944_2017
6944,8/21/2017,8.2,6944_2017
6944,9/4/2017,5.8,6944_2017
6944,5/28/2018,0.6,6944_2018
6944,6/11/2018,2.6,6944_2018
6944,6/25/2018,2.9,6944_2018
6944,7/10/2018,5.3,6944_2018
6944,7/23/2018,15.5,6944_2018
6944,8/7/2018,5.9,6944_2018
6944,8/20/2018,8.5,6944_2018
6944,9/3/2018,17.5,6944_2018
6953,6/18/2000,5.8,6953_2000
6953,7/2/2000,3.58,6953_2000
6953,7/16/2000,4.64,6953_2000
6953,7/30/2000,5.15,6953_2000
6953,8/13/2000,2.46,6953_2000
6953,8/27/2000,3.68,6953_2000
6953,9/10/2000,3.08,6953_2000
6953,9/24/2000,2.76,6953_2000
6953,6/17/2001,18.4,6953_2001
6953,7/1/2001,69.5,6953_2001
6953,7/15/2001,9.6,6953_2001
6953,7/29/2001,80.56,6953_2001
6953,8/12/2001,5.83,6953_2001
6953,8/26/2001,3.8,6953_2001
6953,9/9/2001,10.63,6953_2001
6953,6/2/2002,0.56,6953_2002
6953,6/16/2002,2.82,6953_2002
6953,6/30/2002,2.61,6953_2002
6953,7/14/2002,0.49,6953_2002
6953,7/28/2002,4.79,6953_2002
6953,8/11/2002,1.72,6953_2002
6953,8/25/2002,1.87,6953_2002
6953,9/8/2002,3.6,6953_2002
6953,6/8/2003,5.51,6953_2003
6953,6/22/2003,9.2,6953_2003
6953,7/5/2003,3.16,6953_2003
6953,7/20/2003,3.43,6953_2003
6953,8/3/2003,3.86,6953_2003
6953,8/17/2003,3.57,6953_2003
6953,8/31/2003,4.06,6953_2003
6953,9/14/2003,1.19,6953_2003
6953,6/6/2004,4.12,6953_2004
6953,6/20/2004,1.76,6953_2004
6953,7/3/2004,2.4,6953_2004
6953,7/17/2004,1.9,6953_2004
6953,8/1/2004,9.2,6953_2004
6953,8/15/2004,3.8,6953_2004
6953,8/28/2004,3,6953_2004
6953,9/12/2004,3.4,6953_2004
6953,6/12/2005,0.32,6953_2005
6953,6/26/2005,1.96,6953_2005
6953,7/10/2005,3.21,6953_2005
6953,7/24/2005,2.78,6953_2005
6953,8/7/2005,1.74,6953_2005
6953,8/21/2005,2.95,6953_2005
6953,9/4/2005,2.36,6953_2005
6953,9/18/2005,2.55,6953_2005
6953,6/11/2006,4.9,6953_2006
6953,6/25/2006,2.71,6953_2006
6953,7/9/2006,3.64,6953_2006
6953,7/23/2006,3.81,6953_2006
6953,8/6/2006,2.6,6953_2006
6953,8/20/2006,4.76,6953_2006
6953,9/4/2006,6.43,6953_2006
6953,9/17/2006,3.7,6953_2006
6953,6/24/2007,0.65,6953_2007
6953,7/7/2007,2.43,6953_2007
6953,7/22/2007,3.58,6953_2007
6953,8/5/2007,2.08,6953_2007
6953,8/19/2007,1.8,6953_2007
6953,9/2/2007,1.69,6953_2007
6953,9/16/2007,2.37,6953_2007
6953,9/23/2007,2.18,6953_2007
6953,6/1/2008,5.31,6953_2008
6953,6/15/2008,3.61,6953_2008
6953,6/29/2008,5.15,6953_2008
6953,7/13/2008,10.1,6953_2008
6953,7/27/2008,7.86,6953_2008
6953,8/10/2008,4.81,6953_2008
6953,8/24/2008,6.39,6953_2008
6953,9/7/2008,6,6953_2008
6953,7/26/2009,4.58,6953_2009
6953,8/2/2009,2.06,6953_2009
6953,8/9/2009,1.8,6953_2009
6953,8/16/2009,2.3,6953_2009
6953,8/23/2009,1.9,6953_2009
6953,8/30/2009,3.1,6953_2009
6953,9/6/2009,1.5,6953_2009
6953,9/13/2009,1.6,6953_2009
6953,6/27/2010,7.9,6953_2010
6953,7/11/2010,5.6,6953_2010
6953,7/18/2010,6.3,6953_2010
6953,7/25/2010,3.5,6953_2010
6953,8/1/2010,3.4,6953_2010
6953,8/29/2010,2.6,6953_2010
6953,9/11/2010,4.1,6953_2010
6953,9/19/2010,10.1,6953_2010
6953,6/12/2011,5.2,6953_2011
6953,6/24/2011,14.5,6953_2011
6953,7/10/2011,3.7,6953_2011
6953,7/23/2011,4.8,6953_2011
6953,8/7/2011,0.3,6953_2011
6953,8/24/2011,5.4,6953_2011
6953,9/9/2011,4.6,6953_2011
6953,9/25/2011,3.6,6953_2011
6973,6/4/1997,2.93,6973_1997
6973,6/16/1997,3.01,6973_1997
6973,6/30/1997,2.84,6973_1997
6973,7/14/1997,5.38,6973_1997
6973,7/29/1997,8.65,6973_1997
6973,8/27/1997,20.7,6973_1997
6973,9/8/1997,5.06,6973_1997
6973,9/15/1997,0.68,6973_1997
6973,6/28/1998,2.85,6973_1998
6973,7/13/1998,5.92,6973_1998
6973,7/28/1998,6.85,6973_1998
6973,8/11/1998,9.72,6973_1998
6973,8/26/1998,15.2,6973_1998
6973,9/21/1998,11.6,6973_1998
6973,6/23/1999,2.2,6973_1999
6973,7/5/1999,5.6,6973_1999
6973,7/19/1999,8.25,6973_1999
6973,8/2/1999,11.2,6973_1999
6973,8/16/1999,18,6973_1999
6973,9/1/1999,10.4,6973_1999
6973,9/13/1999,11.6,6973_1999
6973,9/27/1999,14.9,6973_1999
6973,6/5/2000,5.3,6973_2000
6973,6/19/2000,3.4,6973_2000
6973,7/10/2000,0.89,6973_2000
6973,7/24/2000,6.45,6973_2000
6973,8/8/2000,12.2,6973_2000
6973,8/21/2000,17.1,6973_2000
6973,9/12/2000,15.6,6973_2000
6973,9/19/2000,11.2,6973_2000
6973,6/26/2002,6.54,6973_2002
6973,7/8/2002,16.6,6973_2002
6973,7/24/2002,15.03,6973_2002
6973,8/7/2002,32.82,6973_2002
6973,8/18/2002,24.12,6973_2002
6973,9/5/2002,16.97,6973_2002
6973,9/16/2002,15.34,6973_2002
6973,9/29/2002,9.32,6973_2002
6973,6/27/2003,5.28,6973_2003
6973,7/8/2003,6.67,6973_2003
6973,7/22/2003,7.6,6973_2003
6973,8/4/2003,8.23,6973_2003
6973,8/19/2003,9.93,6973_2003
6973,9/2/2003,13.71,6973_2003
6973,9/16/2003,10.9,6973_2003
6973,9/30/2003,8.27,6973_2003
6973,6/23/2004,4.08,6973_2004
6973,7/6/2004,4.6,6973_2004
6973,7/20/2004,10,6973_2004
6973,8/4/2004,8.1,6973_2004
6973,8/17/2004,8.7,6973_2004
6973,8/31/2004,9.6,6973_2004
6973,9/14/2004,8.3,6973_2004
6973,6/23/2005,5.5,6973_2005
6973,7/5/2005,3.16,6973_2005
6973,7/19/2005,5.57,6973_2005
6973,8/3/2005,23.17,6973_2005
6973,8/22/2005,14.08,6973_2005
6973,9/7/2005,14,6973_2005
6973,9/20/2005,18.29,6973_2005
6973,6/28/2006,0.94,6973_2006
6973,7/12/2006,0.1,6973_2006
6973,8/9/2006,11.62,6973_2006
6973,8/22/2006,26.8,6973_2006
6973,9/5/2006,13.2,6973_2006
6973,9/18/2006,9.81,6973_2006
6973,6/29/2008,0.52,6973_2008
6973,7/8/2008,1.12,6973_2008
6973,7/22/2008,4.5,6973_2008
6973,8/5/2008,7.57,6973_2008
6973,8/19/2008,1.4,6973_2008
6973,9/2/2008,5.74,6973_2008
6973,9/16/2008,8.45,6973_2008
6973,9/29/2008,1.75,6973_2008
6973,6/21/2009,6.45,6973_2009
6973,7/5/2009,1.74,6973_2009
6973,7/19/2009,6.72,6973_2009
6973,8/9/2009,5.18,6973_2009
6973,8/16/2009,9.8,6973_2009
6973,8/30/2009,12,6973_2009
6973,9/14/2009,8.2,6973_2009
6973,9/27/2009,8.7,6973_2009
7040,7/8/1990,4.07,7040_1990
7040,7/22/1990,5.74,7040_1990
7040,8/5/1990,6.96,7040_1990
7040,8/19/1990,9.4,7040_1990
7040,9/10/1990,21.3,7040_1990
7040,9/24/1990,31,7040_1990
7040,7/22/1991,7.81,7040_1991
7040,7/28/1991,13.2,7040_1991
7040,8/4/1991,8.74,7040_1991
7040,8/11/1991,13.2,7040_1991
7040,8/18/1991,8.28,7040_1991
7040,8/25/1991,14.3,7040_1991
7040,9/2/1991,10.3,7040_1991
7040,9/8/1991,11.1,7040_1991
7040,9/15/1991,21.7,7040_1991
7040,6/7/1992,9.3,7040_1992
7040,6/20/1992,13,7040_1992
7040,7/5/1992,15.5,7040_1992
7040,7/19/1992,9.6,7040_1992
7040,8/2/1992,11.6,7040_1992
7040,8/16/1992,9.18,7040_1992
7040,8/30/1992,3.58,7040_1992
7040,6/20/1993,3.16,7040_1993
7040,6/27/1993,4.46,7040_1993
7040,7/11/1993,4,7040_1993
7040,7/25/1993,47.2,7040_1993
7040,8/8/1993,4.72,7040_1993
7040,8/22/1993,6.2,7040_1993
7040,9/5/1993,6.38,7040_1993
7040,9/26/1993,19.8,7040_1993
7040,6/11/1994,5.97,7040_1994
7040,6/19/1994,6.18,7040_1994
7040,7/10/1994,11.6,7040_1994
7040,7/26/1994,3.94,7040_1994
7040,8/7/1994,6.18,7040_1994
7040,8/21/1994,4.71,7040_1994
7040,6/28/1998,4.2,7040_1998
7040,7/19/1998,8.84,7040_1998
7040,7/26/1998,19.6,7040_1998
7040,8/2/1998,33.8,7040_1998
7040,6/23/2002,2.71,7040_2002
7040,7/7/2002,2.45,7040_2002
7040,7/21/2002,7.23,7040_2002
7040,8/4/2002,2.11,7040_2002
7040,8/18/2002,5.72,7040_2002
7040,9/2/2002,8.64,7040_2002
7040,9/16/2002,7.19,7040_2002
7040,7/25/2005,2.82,7040_2005
7040,8/3/2005,1.02,7040_2005
7040,8/18/2005,1.84,7040_2005
7040,9/1/2005,14.33,7040_2005
7040,9/11/2005,36.95,7040_2005
7040,9/24/2005,25.99,7040_2005
7040,7/27/2009,1.46,7040_2009
7040,8/4/2009,6.33,7040_2009
7040,8/18/2009,5.8,7040_2009
7040,9/1/2009,12.7,7040_2009
7040,9/15/2009,10.6,7040_2009
7040,9/29/2009,1.75,7040_2009
7040,6/21/2010,5.5,7040_2010
7040,7/7/2010,8.7,7040_2010
7040,7/27/2010,12.9,7040_2010
7040,8/10/2010,6.4,7040_2010
7040,9/7/2010,9.2,7040_2010
7040,9/15/2010,12.3,7040_2010
7040,7/18/2014,15.3,7040_2014
7040,8/2/2014,39.6,7040_2014
7040,8/18/2014,34.1,7040_2014
7040,9/1/2014,32.7,7040_2014
7040,9/15/2014,21,7040_2014
7040,9/30/2014,30.7,7040_2014
7040,10/21/2014,24.4,7040_2014
7040,7/5/2015,14.2,7040_2015
7040,7/26/2015,6.3,7040_2015
7040,8/2/2015,14.4,7040_2015
7040,8/21/2015,13.8,7040_2015
7040,9/7/2015,12,7040_2015
7040,9/20/2015,10.8,7040_2015
7040,6/29/2016,2.7,7040_2016
7040,7/16/2016,3.6,7040_2016
7040,7/24/2016,13,7040_2016
7040,8/7/2016,8.6,7040_2016
7040,8/21/2016,15,7040_2016
7040,9/5/2016,12.6,7040_2016
7040,9/18/2016,15.9,7040_2016
7040,10/2/2016,20,7040_2016
7040,6/27/2017,6.3,7040_2017
7040,7/8/2017,9.5,7040_2017
7040,7/22/2017,3,7040_2017
7040,8/6/2017,10.3,7040_2017
7040,8/20/2017,9,7040_2017
7040,9/3/2017,7.9,7040_2017
7040,9/17/2017,7.7,7040_2017
7040,10/1/2017,15.1,7040_2017
7040,6/23/2018,5.6,7040_2018
7040,7/10/2018,26.8,7040_2018
7040,7/21/2018,13.4,7040_2018
7040,8/5/2018,10.6,7040_2018
7040,8/19/2018,11.9,7040_2018
7040,9/3/2018,21.1,7040_2018
7040,9/16/2018,13.3,7040_2018
7040,9/30/2018,10.1,7040_2018
7124,5/28/2000,3.09,7124_2000
7124,6/11/2000,3,7124_2000
7124,6/24/2000,4.18,7124_2000
7124,7/16/2000,4.24,7124_2000
7124,7/30/2000,4.13,7124_2000
7124,8/13/2000,2.08,7124_2000
7124,9/3/2000,5.1,7124_2000
7124,9/17/2000,2.3,7124_2000
7124,6/3/2001,3.13,7124_2001
7124,6/17/2001,1.92,7124_2001
7124,7/1/2001,2.76,7124_2001
7124,7/15/2001,3.66,7124_2001
7124,8/5/2001,2.58,7124_2001
7124,8/19/2001,1.82,7124_2001
7124,9/3/2001,0.3,7124_2001
7124,9/17/2001,0.29,7124_2001
7124,6/15/2002,1.92,7124_2002
7124,7/1/2002,1.2,7124_2002
7124,7/17/2002,1.35,7124_2002
7124,7/30/2002,1.39,7124_2002
7124,8/26/2002,1.13,7124_2002
7124,9/8/2002,1.2,7124_2002
7124,6/14/2003,1.09,7124_2003
7124,6/29/2003,4.38,7124_2003
7124,7/19/2003,1.79,7124_2003
7124,8/2/2003,3.1,7124_2003
7124,8/16/2003,2.29,7124_2003
7124,8/30/2003,1.59,7124_2003
7124,9/6/2003,1.94,7124_2003
7124,6/26/2004,5.16,7124_2004
7124,7/10/2004,4,7124_2004
7124,7/24/2004,1.44,7124_2004
7124,8/7/2004,3.1,7124_2004
7124,8/22/2004,7.5,7124_2004
7124,9/4/2004,1.3,7124_2004
7124,9/20/2004,2.2,7124_2004
7124,6/5/2005,13,7124_2005
7124,6/26/2005,7.88,7124_2005
7124,7/10/2005,9.23,7124_2005
7124,7/24/2005,4.37,7124_2005
7124,8/7/2005,5.63,7124_2005
7124,8/23/2005,3.53,7124_2005
7124,9/15/2005,3.39,7124_2005
7124,9/18/2005,3.67,7124_2005
7124,7/3/2006,1.7,7124_2006
7124,7/20/2006,2.87,7124_2006
7124,8/3/2006,2.49,7124_2006
7124,8/7/2006,1.14,7124_2006
7124,8/14/2006,0.91,7124_2006
7124,9/2/2006,2.55,7124_2006
7124,9/17/2006,1.12,7124_2006
7124,7/6/2008,7.05,7124_2008
7124,8/2/2008,10.64,7124_2008
7124,8/17/2008,8,7124_2008
7124,8/24/2008,7.24,7124_2008
7124,8/31/2008,5.73,7124_2008
7124,9/7/2008,3.22,7124_2008
7124,6/17/2009,4.04,7124_2009
7124,7/10/2009,6.35,7124_2009
7124,8/1/2009,3.3,7124_2009
7124,8/9/2009,7.7,7124_2009
7124,8/28/2009,2.1,7124_2009
7124,9/7/2009,1.7,7124_2009
7124,9/20/2009,10.55,7124_2009
7124,6/7/2010,8.5,7124_2010
7124,6/23/2010,10.8,7124_2010
7124,7/5/2010,15.7,7124_2010
7124,7/18/2010,3.9,7124_2010
7124,8/1/2010,5.6,7124_2010
7124,8/15/2010,6,7124_2010
7124,8/31/2010,10.5,7124_2010
7124,9/16/2010,12.8,7124_2010
7124,7/15/2013,9,7124_2013
7124,8/2/2013,NA,7124_2013
7124,8/14/2013,6,7124_2013
7124,9/1/2013,5.2,7124_2013
7124,6/9/2016,4.6,7124_2016
7124,7/2/2016,6.3,7124_2016
7124,7/10/2016,11.1,7124_2016
7124,7/31/2016,8,7124_2016
